fldId,fldSerialNumber,fldDate,fldUserRef,fldKey,fldCount,Year,Month,Day,Day_of_week
194911704,5235,2025-03-11,511,Deal.Accessories.OEM,1,2025,3,11,Tuesday
194911726,5235,2025-03-11,512,Deal.Accessories.OEM,3,2025,3,11,Tuesday
194968997,7415,2025-03-11,1031,Deal.Accessories.OEM,10,2025,3,11,Tuesday
194969253,7415,2025-03-11,2128,Deal.Accessories.OEM,1,2025,3,11,Tuesday
195034759,3179,2025-03-12,2,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195157215,3169,2025-03-12,23,Deal.Accessories.OEM,3,2025,3,12,Wednesday
195157258,3169,2025-03-12,29,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195155537,5622,2025-03-12,31,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195157273,3169,2025-03-12,32,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195157359,3169,2025-03-12,46,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195105746,5644,2025-03-12,183,Deal.Accessories.OEM,3,2025,3,12,Wednesday
195244477,5559,2025-03-12,244,Deal.Accessories.OEM,2,2025,3,12,Wednesday
195435671,5234,2025-03-12,430,Deal.Accessories.OEM,1,2025,3,12,Wednesday
195436372,5235,2025-03-12,512,Deal.Accessories.OEM,4,2025,3,12,Wednesday
195453920,7415,2025-03-12,1031,Deal.Accessories.OEM,3,2025,3,12,Wednesday
195522778,3179,2025-03-13,6,Deal.Accessories.OEM,3,2025,3,13,Thursday
195644763,3169,2025-03-13,29,Deal.Accessories.OEM,3,2025,3,13,Thursday
195642872,5622,2025-03-13,32,Deal.Accessories.OEM,3,2025,3,13,Thursday
195749618,5515,2025-03-13,105,Deal.Accessories.OEM,2,2025,3,13,Thursday
195723248,5560,2025-03-13,163,Deal.Accessories.OEM,2,2025,3,13,Thursday
195903844,7717,2025-03-13,251,Deal.Accessories.OEM,3,2025,3,13,Thursday
195903953,7717,2025-03-13,262,Deal.Accessories.OEM,5,2025,3,13,Thursday
195642994,5622,2025-03-13,290,Deal.Accessories.OEM,2,2025,3,13,Thursday
195811792,2045,2025-03-13,417,Deal.Accessories.OEM,1,2025,3,13,Thursday
195616038,5615,2025-03-13,423,Deal.Accessories.OEM,1,2025,3,13,Thursday
195735462,5234,2025-03-13,430,Deal.Accessories.OEM,5,2025,3,13,Thursday
195736210,5235,2025-03-13,512,Deal.Accessories.OEM,1,2025,3,13,Thursday
195941014,7415,2025-03-13,1031,Deal.Accessories.OEM,1,2025,3,13,Thursday
195941248,7415,2025-03-13,2128,Deal.Accessories.OEM,1,2025,3,13,Thursday
196007385,3179,2025-03-14,2,Deal.Accessories.OEM,1,2025,3,14,Friday
196007436,3179,2025-03-14,6,Deal.Accessories.OEM,1,2025,3,14,Friday
196121635,3169,2025-03-14,23,Deal.Accessories.OEM,2,2025,3,14,Friday
196121655,3169,2025-03-14,29,Deal.Accessories.OEM,2,2025,3,14,Friday
196073316,5644,2025-03-14,183,Deal.Accessories.OEM,3,2025,3,14,Friday
196354662,7717,2025-03-14,251,Deal.Accessories.OEM,3,2025,3,14,Friday
196354836,7717,2025-03-14,324,Deal.Accessories.OEM,1,2025,3,14,Friday
196411086,5234,2025-03-14,439,Deal.Accessories.OEM,4,2025,3,14,Friday
196411613,5235,2025-03-14,511,Deal.Accessories.OEM,11,2025,3,14,Friday
196411637,5235,2025-03-14,512,Deal.Accessories.OEM,1,2025,3,14,Friday
196411703,5235,2025-03-14,522,Deal.Accessories.OEM,6,2025,3,14,Friday
196395752,7415,2025-03-14,1030,Deal.Accessories.OEM,2,2025,3,14,Friday
196395770,7415,2025-03-14,1031,Deal.Accessories.OEM,8,2025,3,14,Friday
196248893,7070,2025-03-14,2797,Deal.Accessories.OEM,1,2025,3,14,Friday
196573215,7682,2025-03-15,50,Deal.Accessories.OEM,1,2025,3,15,Saturday
196476937,5644,2025-03-15,183,Deal.Accessories.OEM,1,2025,3,15,Saturday
196515997,5560,2025-03-15,199,Deal.Accessories.OEM,1,2025,3,15,Saturday
196575296,7696,2025-03-15,209,Deal.Accessories.OEM,3,2025,3,15,Saturday
196511183,5544,2025-03-15,220,Deal.Accessories.OEM,1,2025,3,15,Saturday
196564292,7831,2025-03-15,285,Deal.Accessories.OEM,1,2025,3,15,Saturday
196581073,5234,2025-03-15,430,Deal.Accessories.OEM,11,2025,3,15,Saturday
196581117,5234,2025-03-15,439,Deal.Accessories.OEM,4,2025,3,15,Saturday
196581562,5235,2025-03-15,512,Deal.Accessories.OEM,7,2025,3,15,Saturday
196596135,7415,2025-03-15,1030,Deal.Accessories.OEM,3,2025,3,15,Saturday
196596163,7415,2025-03-15,1031,Deal.Accessories.OEM,6,2025,3,15,Saturday
196596344,7415,2025-03-15,2128,Deal.Accessories.OEM,1,2025,3,15,Saturday
196628525,7696,2025-03-16,209,Deal.Accessories.OEM,6,2025,3,16,Sunday
196631607,7415,2025-03-16,1031,Deal.Accessories.OEM,9,2025,3,16,Sunday
196800740,3183,2025-03-17,-1,Deal.Accessories.OEM,1,2025,3,17,Monday
196781565,5622,2025-03-17,17,Deal.Accessories.OEM,2,2025,3,17,Monday
196786840,3169,2025-03-17,23,Deal.Accessories.OEM,1,2025,3,17,Monday
196786869,3169,2025-03-17,29,Deal.Accessories.OEM,1,2025,3,17,Monday
196786887,3169,2025-03-17,32,Deal.Accessories.OEM,1,2025,3,17,Monday
196786954,3169,2025-03-17,46,Deal.Accessories.OEM,5,2025,3,17,Monday
197025781,7696,2025-03-17,183,Deal.Accessories.OEM,2,2025,3,17,Monday
197025938,7696,2025-03-17,209,Deal.Accessories.OEM,3,2025,3,17,Monday
197025032,7717,2025-03-17,262,Deal.Accessories.OEM,1,2025,3,17,Monday
196997819,7831,2025-03-17,285,Deal.Accessories.OEM,1,2025,3,17,Monday
197025078,7717,2025-03-17,324,Deal.Accessories.OEM,1,2025,3,17,Monday
197045406,5234,2025-03-17,439,Deal.Accessories.OEM,4,2025,3,17,Monday
197045573,5234,2025-03-17,496,Deal.Accessories.OEM,3,2025,3,17,Monday
197046072,5235,2025-03-17,511,Deal.Accessories.OEM,5,2025,3,17,Monday
197046096,5235,2025-03-17,512,Deal.Accessories.OEM,2,2025,3,17,Monday
197075613,7415,2025-03-17,1030,Deal.Accessories.OEM,1,2025,3,17,Monday
197045601,5234,2025-03-17,1110,Deal.Accessories.OEM,3,2025,3,17,Monday
196894306,7071,2025-03-17,1758,Deal.Accessories.OEM,1,2025,3,17,Monday
196655305,7174,2025-03-17,2012,Deal.Accessories.OEM,2,2025,3,17,Monday
197075805,7415,2025-03-17,2128,Deal.Accessories.OEM,5,2025,3,17,Monday
197136440,3179,2025-03-18,6,Deal.Accessories.OEM,1,2025,3,18,Tuesday
197200959,5622,2025-03-18,17,Deal.Accessories.OEM,1,2025,3,18,Tuesday
197214331,3169,2025-03-18,23,Deal.Accessories.OEM,4,2025,3,18,Tuesday
197214354,3169,2025-03-18,29,Deal.Accessories.OEM,8,2025,3,18,Tuesday
197201351,5622,2025-03-18,30,Deal.Accessories.OEM,1,2025,3,18,Tuesday
197214425,3169,2025-03-18,46,Deal.Accessories.OEM,2,2025,3,18,Tuesday
197252165,5644,2025-03-18,183,Deal.Accessories.OEM,2,2025,3,18,Tuesday
197505556,7696,2025-03-18,209,Deal.Accessories.OEM,4,2025,3,18,Tuesday
197480012,7831,2025-03-18,285,Deal.Accessories.OEM,2,2025,3,18,Tuesday
197201514,5622,2025-03-18,290,Deal.Accessories.OEM,1,2025,3,18,Tuesday
197565590,5234,2025-03-18,430,Deal.Accessories.OEM,4,2025,3,18,Tuesday
197565644,5234,2025-03-18,439,Deal.Accessories.OEM,11,2025,3,18,Tuesday
197566318,5235,2025-03-18,512,Deal.Accessories.OEM,1,2025,3,18,Tuesday
197413724,7070,2025-03-18,950,Deal.Accessories.OEM,15,2025,3,18,Tuesday
197554562,7415,2025-03-18,1030,Deal.Accessories.OEM,2,2025,3,18,Tuesday
197554582,7415,2025-03-18,1031,Deal.Accessories.OEM,3,2025,3,18,Tuesday
197554840,7415,2025-03-18,2128,Deal.Accessories.OEM,5,2025,3,18,Tuesday
197554974,7415,2025-03-18,2173,Deal.Accessories.OEM,7,2025,3,18,Tuesday
197627992,3179,2025-03-19,6,Deal.Accessories.OEM,7,2025,3,19,Wednesday
197695626,3169,2025-03-19,23,Deal.Accessories.OEM,4,2025,3,19,Wednesday
197695648,3169,2025-03-19,29,Deal.Accessories.OEM,3,2025,3,19,Wednesday
197831850,5560,2025-03-19,164,Deal.Accessories.OEM,1,2025,3,19,Wednesday
197695845,3169,2025-03-19,176,Deal.Accessories.OEM,1,2025,3,19,Wednesday
198001551,7717,2025-03-19,251,Deal.Accessories.OEM,2,2025,3,19,Wednesday
198001678,7717,2025-03-19,262,Deal.Accessories.OEM,2,2025,3,19,Wednesday
197680032,5622,2025-03-19,290,Deal.Accessories.OEM,2,2025,3,19,Wednesday
198001753,7717,2025-03-19,324,Deal.Accessories.OEM,1,2025,3,19,Wednesday
198020481,5234,2025-03-19,430,Deal.Accessories.OEM,8,2025,3,19,Wednesday
198020522,5234,2025-03-19,439,Deal.Accessories.OEM,1,2025,3,19,Wednesday
198020725,5234,2025-03-19,496,Deal.Accessories.OEM,1,2025,3,19,Wednesday
198021185,5235,2025-03-19,511,Deal.Accessories.OEM,7,2025,3,19,Wednesday
198021206,5235,2025-03-19,512,Deal.Accessories.OEM,4,2025,3,19,Wednesday
198021288,5235,2025-03-19,524,Deal.Accessories.OEM,4,2025,3,19,Wednesday
197836997,7070,2025-03-19,908,Deal.Accessories.OEM,6,2025,3,19,Wednesday
198045796,7415,2025-03-19,1031,Deal.Accessories.OEM,6,2025,3,19,Wednesday
198046064,7415,2025-03-19,2128,Deal.Accessories.OEM,14,2025,3,19,Wednesday
198115273,3179,2025-03-20,6,Deal.Accessories.OEM,2,2025,3,20,Thursday
198581375,3169,2025-03-20,23,Deal.Accessories.OEM,2,2025,3,20,Thursday
198581391,3169,2025-03-20,29,Deal.Accessories.OEM,1,2025,3,20,Thursday
198227689,5644,2025-03-20,163,Deal.Accessories.OEM,2,2025,3,20,Thursday
198476373,7696,2025-03-20,178,Deal.Accessories.OEM,1,2025,3,20,Thursday
198446652,7831,2025-03-20,221,Deal.Accessories.OEM,1,2025,3,20,Thursday
198446906,7831,2025-03-20,285,Deal.Accessories.OEM,4,2025,3,20,Thursday
198531690,5234,2025-03-20,430,Deal.Accessories.OEM,7,2025,3,20,Thursday
198531944,5234,2025-03-20,496,Deal.Accessories.OEM,3,2025,3,20,Thursday
198532884,5235,2025-03-20,524,Deal.Accessories.OEM,1,2025,3,20,Thursday
198383366,7070,2025-03-20,908,Deal.Accessories.OEM,3,2025,3,20,Thursday
198383385,7070,2025-03-20,950,Deal.Accessories.OEM,1,2025,3,20,Thursday
198534847,7415,2025-03-20,1030,Deal.Accessories.OEM,2,2025,3,20,Thursday
198534867,7415,2025-03-20,1031,Deal.Accessories.OEM,1,2025,3,20,Thursday
198531977,5234,2025-03-20,1110,Deal.Accessories.OEM,4,2025,3,20,Thursday
198535094,7415,2025-03-20,2128,Deal.Accessories.OEM,2,2025,3,20,Thursday
198535230,7415,2025-03-20,2173,Deal.Accessories.OEM,3,2025,3,20,Thursday
198599295,3179,2025-03-21,6,Deal.Accessories.OEM,4,2025,3,21,Friday
198654854,5622,2025-03-21,17,Deal.Accessories.OEM,1,2025,3,21,Friday
198682553,3169,2025-03-21,23,Deal.Accessories.OEM,1,2025,3,21,Friday
198654909,5622,2025-03-21,32,Deal.Accessories.OEM,1,2025,3,21,Friday
198802050,5559,2025-03-21,244,Deal.Accessories.OEM,1,2025,3,21,Friday
198960015,7717,2025-03-21,262,Deal.Accessories.OEM,3,2025,3,21,Friday
198925503,7831,2025-03-21,285,Deal.Accessories.OEM,2,2025,3,21,Friday
198655028,5622,2025-03-21,290,Deal.Accessories.OEM,2,2025,3,21,Friday
198936315,5234,2025-03-21,439,Deal.Accessories.OEM,11,2025,3,21,Friday
198937123,5235,2025-03-21,511,Deal.Accessories.OEM,2,2025,3,21,Friday
198937202,5235,2025-03-21,524,Deal.Accessories.OEM,3,2025,3,21,Friday
198818162,7070,2025-03-21,950,Deal.Accessories.OEM,3,2025,3,21,Friday
198999167,7415,2025-03-21,1031,Deal.Accessories.OEM,8,2025,3,21,Friday
198936675,5234,2025-03-21,1110,Deal.Accessories.OEM,5,2025,3,21,Friday
199065848,5622,2025-03-22,17,Deal.Accessories.OEM,6,2025,3,22,Saturday
199167137,7696,2025-03-22,183,Deal.Accessories.OEM,1,2025,3,22,Saturday
199167191,7696,2025-03-22,209,Deal.Accessories.OEM,1,2025,3,22,Saturday
199079127,5559,2025-03-22,244,Deal.Accessories.OEM,1,2025,3,22,Saturday
199076920,5560,2025-03-22,263,Deal.Accessories.OEM,1,2025,3,22,Saturday
199158074,7831,2025-03-22,285,Deal.Accessories.OEM,1,2025,3,22,Saturday
199065874,5622,2025-03-22,290,Deal.Accessories.OEM,7,2025,3,22,Saturday
199179413,5234,2025-03-22,430,Deal.Accessories.OEM,11,2025,3,22,Saturday
199179458,5234,2025-03-22,439,Deal.Accessories.OEM,5,2025,3,22,Saturday
199179951,5235,2025-03-22,511,Deal.Accessories.OEM,3,2025,3,22,Saturday
199179970,5235,2025-03-22,512,Deal.Accessories.OEM,3,2025,3,22,Saturday
199137023,7070,2025-03-22,950,Deal.Accessories.OEM,4,2025,3,22,Saturday
199191473,7415,2025-03-22,1030,Deal.Accessories.OEM,6,2025,3,22,Saturday
199179622,5234,2025-03-22,1110,Deal.Accessories.OEM,10,2025,3,22,Saturday
199191701,7415,2025-03-22,2128,Deal.Accessories.OEM,4,2025,3,22,Saturday
199227784,7415,2025-03-23,1030,Deal.Accessories.OEM,7,2025,3,23,Sunday
199227864,7415,2025-03-23,2128,Deal.Accessories.OEM,5,2025,3,23,Sunday
208746652,7715,2025-03-24,-1,Deal.Accessories.OEM,1,2025,3,24,Monday
199252316,3179,2025-03-24,6,Deal.Accessories.OEM,1,2025,3,24,Monday
199335376,3169,2025-03-24,29,Deal.Accessories.OEM,1,2025,3,24,Monday
199335497,3169,2025-03-24,46,Deal.Accessories.OEM,3,2025,3,24,Monday
199335596,3169,2025-03-24,176,Deal.Accessories.OEM,7,2025,3,24,Monday
199626881,7696,2025-03-24,209,Deal.Accessories.OEM,2,2025,3,24,Monday
199657367,7717,2025-03-24,251,Deal.Accessories.OEM,1,2025,3,24,Monday
199657500,7717,2025-03-24,262,Deal.Accessories.OEM,2,2025,3,24,Monday
199363038,5644,2025-03-24,266,Deal.Accessories.OEM,1,2025,3,24,Monday
199654282,7831,2025-03-24,285,Deal.Accessories.OEM,3,2025,3,24,Monday
199638213,5234,2025-03-24,439,Deal.Accessories.OEM,1,2025,3,24,Monday
199638947,5235,2025-03-24,512,Deal.Accessories.OEM,5,2025,3,24,Monday
199393202,5541,2025-03-24,758,Deal.Accessories.OEM,1,2025,3,24,Monday
199534082,7070,2025-03-24,950,Deal.Accessories.OEM,1,2025,3,24,Monday
199638423,5234,2025-03-24,1110,Deal.Accessories.OEM,6,2025,3,24,Monday
199704077,7415,2025-03-24,2173,Deal.Accessories.OEM,2,2025,3,24,Monday
199899486,3183,2025-03-25,-1,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199812736,5622,2025-03-25,17,Deal.Accessories.OEM,3,2025,3,25,Tuesday
199826192,3169,2025-03-25,23,Deal.Accessories.OEM,2,2025,3,25,Tuesday
199826225,3169,2025-03-25,32,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199741566,3179,2025-03-25,77,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199831894,5559,2025-03-25,169,Deal.Accessories.OEM,1,2025,3,25,Tuesday
200116520,7696,2025-03-25,182,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199824852,5560,2025-03-25,186,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199825015,5560,2025-03-25,198,Deal.Accessories.OEM,1,2025,3,25,Tuesday
200143987,7717,2025-03-25,251,Deal.Accessories.OEM,1,2025,3,25,Tuesday
200144087,7717,2025-03-25,262,Deal.Accessories.OEM,2,2025,3,25,Tuesday
200130108,7831,2025-03-25,285,Deal.Accessories.OEM,5,2025,3,25,Tuesday
199812956,5622,2025-03-25,290,Deal.Accessories.OEM,1,2025,3,25,Tuesday
200164695,5234,2025-03-25,430,Deal.Accessories.OEM,7,2025,3,25,Tuesday
200165491,5235,2025-03-25,511,Deal.Accessories.OEM,1,2025,3,25,Tuesday
200165514,5235,2025-03-25,512,Deal.Accessories.OEM,1,2025,3,25,Tuesday
199987565,7070,2025-03-25,950,Deal.Accessories.OEM,2,2025,3,25,Tuesday
200164966,5234,2025-03-25,1110,Deal.Accessories.OEM,10,2025,3,25,Tuesday
200205830,7415,2025-03-25,2142,Deal.Accessories.OEM,2,2025,3,25,Tuesday
200205897,7415,2025-03-25,2173,Deal.Accessories.OEM,6,2025,3,25,Tuesday
200244315,3179,2025-03-26,6,Deal.Accessories.OEM,3,2025,3,26,Wednesday
200326775,3169,2025-03-26,23,Deal.Accessories.OEM,2,2025,3,26,Wednesday
200326788,3169,2025-03-26,29,Deal.Accessories.OEM,2,2025,3,26,Wednesday
200326884,3169,2025-03-26,46,Deal.Accessories.OEM,2,2025,3,26,Wednesday
200244512,3179,2025-03-26,77,Deal.Accessories.OEM,1,2025,3,26,Wednesday
200339030,5559,2025-03-26,244,Deal.Accessories.OEM,2,2025,3,26,Wednesday
200315726,5622,2025-03-26,290,Deal.Accessories.OEM,1,2025,3,26,Wednesday
200612955,5234,2025-03-26,430,Deal.Accessories.OEM,4,2025,3,26,Wednesday
200612994,5234,2025-03-26,439,Deal.Accessories.OEM,3,2025,3,26,Wednesday
200613724,5235,2025-03-26,512,Deal.Accessories.OEM,4,2025,3,26,Wednesday
200613825,5235,2025-03-26,524,Deal.Accessories.OEM,1,2025,3,26,Wednesday
200457922,5515,2025-03-26,622,Deal.Accessories.OEM,1,2025,3,26,Wednesday
200526634,7070,2025-03-26,908,Deal.Accessories.OEM,2,2025,3,26,Wednesday
200526650,7070,2025-03-26,950,Deal.Accessories.OEM,1,2025,3,26,Wednesday
200702595,7415,2025-03-26,1031,Deal.Accessories.OEM,5,2025,3,26,Wednesday
200702846,7415,2025-03-26,2128,Deal.Accessories.OEM,6,2025,3,26,Wednesday
200737741,3179,2025-03-27,6,Deal.Accessories.OEM,4,2025,3,27,Thursday
200809901,5622,2025-03-27,17,Deal.Accessories.OEM,3,2025,3,27,Thursday
200836782,3169,2025-03-27,23,Deal.Accessories.OEM,1,2025,3,27,Thursday
200836801,3169,2025-03-27,29,Deal.Accessories.OEM,5,2025,3,27,Thursday
200836882,3169,2025-03-27,46,Deal.Accessories.OEM,3,2025,3,27,Thursday
200836962,3169,2025-03-27,176,Deal.Accessories.OEM,4,2025,3,27,Thursday
201113006,7696,2025-03-27,209,Deal.Accessories.OEM,3,2025,3,27,Thursday
201127989,7831,2025-03-27,285,Deal.Accessories.OEM,7,2025,3,27,Thursday
200990498,7070,2025-03-27,428,Deal.Accessories.OEM,2,2025,3,27,Thursday
201145776,5234,2025-03-27,430,Deal.Accessories.OEM,3,2025,3,27,Thursday
201146526,5235,2025-03-27,511,Deal.Accessories.OEM,2,2025,3,27,Thursday
201146551,5235,2025-03-27,512,Deal.Accessories.OEM,8,2025,3,27,Thursday
201146631,5235,2025-03-27,524,Deal.Accessories.OEM,6,2025,3,27,Thursday
200990552,7070,2025-03-27,908,Deal.Accessories.OEM,8,2025,3,27,Thursday
201196175,7415,2025-03-27,1031,Deal.Accessories.OEM,9,2025,3,27,Thursday
201146060,5234,2025-03-27,1110,Deal.Accessories.OEM,6,2025,3,27,Thursday
201196355,7415,2025-03-27,2050,Deal.Accessories.OEM,3,2025,3,27,Thursday
201196442,7415,2025-03-27,2128,Deal.Accessories.OEM,2,2025,3,27,Thursday
201196566,7415,2025-03-27,2173,Deal.Accessories.OEM,1,2025,3,27,Thursday
200990714,7070,2025-03-27,2797,Deal.Accessories.OEM,1,2025,3,27,Thursday
201234465,3179,2025-03-28,5,Deal.Accessories.OEM,1,2025,3,28,Friday
201234484,3179,2025-03-28,6,Deal.Accessories.OEM,2,2025,3,28,Friday
201308877,5622,2025-03-28,17,Deal.Accessories.OEM,1,2025,3,28,Friday
201333196,3169,2025-03-28,23,Deal.Accessories.OEM,3,2025,3,28,Friday
201333211,3169,2025-03-28,29,Deal.Accessories.OEM,1,2025,3,28,Friday
201333261,3169,2025-03-28,45,Deal.Accessories.OEM,3,2025,3,28,Friday
201333279,3169,2025-03-28,46,Deal.Accessories.OEM,5,2025,3,28,Friday
201333360,3169,2025-03-28,176,Deal.Accessories.OEM,3,2025,3,28,Friday
201367569,5644,2025-03-28,183,Deal.Accessories.OEM,1,2025,3,28,Friday
201618276,7831,2025-03-28,285,Deal.Accessories.OEM,1,2025,3,28,Friday
201309076,5622,2025-03-28,290,Deal.Accessories.OEM,1,2025,3,28,Friday
201345863,5523,2025-03-28,346,Deal.Accessories.OEM,1,2025,3,28,Friday
201605298,5234,2025-03-28,430,Deal.Accessories.OEM,1,2025,3,28,Friday
201605999,5235,2025-03-28,511,Deal.Accessories.OEM,3,2025,3,28,Friday
201606068,5235,2025-03-28,524,Deal.Accessories.OEM,5,2025,3,28,Friday
201272003,7070,2025-03-28,908,Deal.Accessories.OEM,5,2025,3,28,Friday
201675439,7415,2025-03-28,1030,Deal.Accessories.OEM,1,2025,3,28,Friday
201675463,7415,2025-03-28,1031,Deal.Accessories.OEM,3,2025,3,28,Friday
201605577,5234,2025-03-28,1110,Deal.Accessories.OEM,10,2025,3,28,Friday
201675845,7415,2025-03-28,2173,Deal.Accessories.OEM,2,2025,3,28,Friday
201698510,3179,2025-03-29,6,Deal.Accessories.OEM,5,2025,3,29,Saturday
201718253,5622,2025-03-29,17,Deal.Accessories.OEM,4,2025,3,29,Saturday
201823496,7696,2025-03-29,178,Deal.Accessories.OEM,1,2025,3,29,Saturday
201736825,5644,2025-03-29,183,Deal.Accessories.OEM,1,2025,3,29,Saturday
201823594,7696,2025-03-29,209,Deal.Accessories.OEM,2,2025,3,29,Saturday
201727078,5559,2025-03-29,244,Deal.Accessories.OEM,1,2025,3,29,Saturday
201832169,7717,2025-03-29,262,Deal.Accessories.OEM,5,2025,3,29,Saturday
201829251,7831,2025-03-29,285,Deal.Accessories.OEM,10,2025,3,29,Saturday
201845520,5234,2025-03-29,430,Deal.Accessories.OEM,11,2025,3,29,Saturday
201845564,5234,2025-03-29,439,Deal.Accessories.OEM,1,2025,3,29,Saturday
201845692,5234,2025-03-29,496,Deal.Accessories.OEM,2,2025,3,29,Saturday
201846070,5235,2025-03-29,511,Deal.Accessories.OEM,1,2025,3,29,Saturday
201846092,5235,2025-03-29,512,Deal.Accessories.OEM,2,2025,3,29,Saturday
201846146,5235,2025-03-29,524,Deal.Accessories.OEM,4,2025,3,29,Saturday
201776332,7070,2025-03-29,908,Deal.Accessories.OEM,2,2025,3,29,Saturday
201725697,5523,2025-03-29,910,Deal.Accessories.OEM,1,2025,3,29,Saturday
201776350,7070,2025-03-29,950,Deal.Accessories.OEM,1,2025,3,29,Saturday
201860439,7415,2025-03-29,1030,Deal.Accessories.OEM,10,2025,3,29,Saturday
201860470,7415,2025-03-29,1031,Deal.Accessories.OEM,12,2025,3,29,Saturday
201845725,5234,2025-03-29,1110,Deal.Accessories.OEM,26,2025,3,29,Saturday
201776510,7070,2025-03-29,2948,Deal.Accessories.OEM,1,2025,3,29,Saturday
201883839,7696,2025-03-30,209,Deal.Accessories.OEM,1,2025,3,30,Sunday
201892521,7415,2025-03-30,1030,Deal.Accessories.OEM,15,2025,3,30,Sunday
201892546,7415,2025-03-30,1031,Deal.Accessories.OEM,8,2025,3,30,Sunday
201892640,7415,2025-03-30,2128,Deal.Accessories.OEM,5,2025,3,30,Sunday
201971859,3183,2025-03-31,-1,Deal.Accessories.OEM,1,2025,3,31,Monday
202002197,3169,2025-03-31,-1,Deal.Accessories.OEM,1,2025,3,31,Monday
201914282,3179,2025-03-31,6,Deal.Accessories.OEM,5,2025,3,31,Monday
202146442,5340,2025-03-31,15,Deal.Accessories.OEM,1,2025,3,31,Monday
202002258,3169,2025-03-31,23,Deal.Accessories.OEM,4,2025,3,31,Monday
202002279,3169,2025-03-31,29,Deal.Accessories.OEM,4,2025,3,31,Monday
202002294,3169,2025-03-31,32,Deal.Accessories.OEM,1,2025,3,31,Monday
202002361,3169,2025-03-31,45,Deal.Accessories.OEM,2,2025,3,31,Monday
202002386,3169,2025-03-31,46,Deal.Accessories.OEM,1,2025,3,31,Monday
202002489,3169,2025-03-31,176,Deal.Accessories.OEM,3,2025,3,31,Monday
202307479,7696,2025-03-31,209,Deal.Accessories.OEM,2,2025,3,31,Monday
201971975,3183,2025-03-31,230,Deal.Accessories.OEM,2,2025,3,31,Monday
202050412,5644,2025-03-31,266,Deal.Accessories.OEM,3,2025,3,31,Monday
202323499,7831,2025-03-31,285,Deal.Accessories.OEM,1,2025,3,31,Monday
202292790,5234,2025-03-31,430,Deal.Accessories.OEM,5,2025,3,31,Monday
202292833,5234,2025-03-31,439,Deal.Accessories.OEM,2,2025,3,31,Monday
202293526,5235,2025-03-31,512,Deal.Accessories.OEM,2,2025,3,31,Monday
202293612,5235,2025-03-31,524,Deal.Accessories.OEM,3,2025,3,31,Monday
202084233,7070,2025-03-31,950,Deal.Accessories.OEM,1,2025,3,31,Monday
202379841,7415,2025-03-31,1030,Deal.Accessories.OEM,7,2025,3,31,Monday
202379863,7415,2025-03-31,1031,Deal.Accessories.OEM,3,2025,3,31,Monday
202293060,5234,2025-03-31,1110,Deal.Accessories.OEM,10,2025,3,31,Monday
202468397,3183,2025-04-01,-1,Deal.Accessories.OEM,3,2025,4,1,Tuesday
202515641,3169,2025-04-01,-1,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202414186,3179,2025-04-01,6,Deal.Accessories.OEM,6,2025,4,1,Tuesday
202515710,3169,2025-04-01,23,Deal.Accessories.OEM,3,2025,4,1,Tuesday
202515738,3169,2025-04-01,29,Deal.Accessories.OEM,3,2025,4,1,Tuesday
202814565,7681,2025-04-01,31,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202515846,3169,2025-04-01,46,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202814964,7682,2025-04-01,50,Deal.Accessories.OEM,2,2025,4,1,Tuesday
202515950,3169,2025-04-01,176,Deal.Accessories.OEM,2,2025,4,1,Tuesday
202502783,5560,2025-04-01,184,Deal.Accessories.OEM,2,2025,4,1,Tuesday
202807401,7696,2025-04-01,209,Deal.Accessories.OEM,2,2025,4,1,Tuesday
202468511,3183,2025-04-01,231,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202468538,3183,2025-04-01,232,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202468569,3183,2025-04-01,233,Deal.Accessories.OEM,3,2025,4,1,Tuesday
202837358,7717,2025-04-01,262,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202816771,7831,2025-04-01,285,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202833277,5234,2025-04-01,430,Deal.Accessories.OEM,1,2025,4,1,Tuesday
202655435,7070,2025-04-01,950,Deal.Accessories.OEM,3,2025,4,1,Tuesday
202892138,7415,2025-04-01,1031,Deal.Accessories.OEM,5,2025,4,1,Tuesday
202833551,5234,2025-04-01,1110,Deal.Accessories.OEM,8,2025,4,1,Tuesday
202892553,7415,2025-04-01,2173,Deal.Accessories.OEM,2,2025,4,1,Tuesday
202990386,3183,2025-04-02,-1,Deal.Accessories.OEM,6,2025,4,2,Wednesday
